Id;Label;rank;Cluster;kingdom;phylum;class;order;family
3220588;Chondromyces;GENUS;45;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae
3220602;Polyangium;GENUS;45;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae
3220678;Desulfotalea;GENUS;45;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae
3220688;Bdellovibrio;GENUS;45;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae
3220694;Bacteriovorax;GENUS;45;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae
3220733;Rhizobium;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae
3220801;Mycoplana;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae
3220812;Ochrobactrum;GENUS;47;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae
3220815;Ochrobactrum anthropi;SPECIES;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae
3220820;Methylobacterium;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae
3220848;Microvirga;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae
3220860;Martelella;GENUS;47;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae
3220866;Methylocella;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae
3220879;Methylocapsa;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae
3220883;Blastochloris;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae
3220895;Pedomicrobium;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae
3220906;Hyphomicrobium;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae
3220920;Rhodoplanes;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae
3220926;Devosia;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae
3220934;Rhodomicrobium;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae
3220944;Prosthecomicrobium;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae
3220956;Labrys;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae
3220964;Nitratireductor;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae
3220966;Mesorhizobium;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae
3220999;Aminobacter;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae
3221031;Bradyrhizobium;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
3221069;Methylosinus;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae
3221070;Methylosinus trichosporium;SPECIES;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae
3221071;Methylosinus sporium;SPECIES;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae
3221102;Woodsholea;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae
3221268;Caulobacter;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
3221314;Sphingosinicella;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3221318;Erythrobacter;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae
3221328;Flavobacterium;GENUS;45;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
3221329;Sphingobium;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3221347;Porphyrobacter;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae
3221354;Sphingomonas;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
3221548;Acidisphaera;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3221582;Stella;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3221614;Rhodopila;GENUS;47;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3221615;Rhodopila globiformis;SPECIES;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
3221640;Skermanella;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
3221650;Magnetospirillum;GENUS;47;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
3221657;Azospirillum;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
3221686;Phenylobacterium lituiforme;SPECIES;45;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
3221696;Caulobacter fusiformis;SPECIES;45;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
3221698;Brevundimonas;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
3222057;Kangiella;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae
3222287;Dokdonella;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
3222292;Thermomonas;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
3222298;Luteimonas;GENUS;47;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
3222300;Lysobacter;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
3222358;Rhodanobacter;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
3222362;Hydrocarboniphaga;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Nevskiaceae
3222364;Dyella;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
3222368;Stenotrophomonas;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
3222546;Nitrosococcus;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae
3222596;Thiorhodospira;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae
3222768;Saccharophagus;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae
3222857;Bacteroides;GENUS;45;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae
3223030;Rickettsiella;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae
3223036;Legionella;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae
3223071;Legionella lytica;SPECIES;45;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae
3223108;Cellvibrio;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
3223263;Acinetobacter;GENUS;45;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae
3223442;Sphaerobacter;GENUS;45;Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae
3223545;Conexibacter;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Solirubrobacterales;Conexibacteraceae
3223547;Thermoleophilum;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Thermoleophilales;Thermoleophilaceae
3223550;Arthrobacter;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
3223551;Solirubrobacter;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Solirubrobacterales;Solirubrobacteraceae
3223562;Streptosporangium;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangiaceae
3224204;Actinoplanes;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae
3224243;Streptacidiphilus;GENUS;47;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae
3224243C1;Streptacidiphilus alcalitolerans;SPECIES;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae
3224260;Sporichthya;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Sporichthyaceae
3224279;Cellulomonas;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae
3224302;Nocardioides;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
3224324;Marmoricola;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
3224336;Aeromicrobium;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
3224344;Kribbella;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
3224359;Catenulispora;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Catenulisporaceae
3224437;Rhodococcus;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae
3224487;Actinocatenispora;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae
3224489;Catellatospora;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae
3224505;Micromonospora;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae
3224595;Dactylosporangium;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae
3224612;Acidothermus;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Acidothermaceae
3224724;Geodermatophilus;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae
3224726;Blastococcus;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Geodermatophilaceae
3224755;Kutzneria;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae
3224769;Pseudonocardia;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae
3224850;Amycolatopsis;GENUS;47;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae
3224882;Amycolatopsis tolypomycina;SPECIES;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae
3225210;Actinomadura;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Thermomonosporaceae
3225218;Lentzea;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae
3225251;Rathayibacter;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
3225265;Agromyces;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
3225307;Salinibacterium;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
3225314;Leifsonia;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
3225337;Frigoribacterium;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
3225355;Clavibacter;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
3225370;Microbacterium;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
3225488;Nonomuraea;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptosporangiaceae
3225653;Frankia;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Frankiaceae
3225655;Sanguibacter;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Sanguibacteraceae
3225670;Microlunatus;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae
3225798;Kineococcus;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae
3225829;Oryzihumus;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae
3225840;Janibacter;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae
3225859;Acidimicrobium;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Acidimicrobiaceae
3225870;Fusobacterium;GENUS;45;Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae
3226206;Clostridium;GENUS;45;Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae
3226216;Thermaerobacter;GENUS;45;Bacteria;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae
3226460;Desulfitobacterium;GENUS;45;Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae
3226904;Thermoanaerobacter;GENUS;45;Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae
3227472;Thermoflavimicrobium;GENUS;45;Bacteria;Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae
3227538;Paenibacillus;GENUS;45;Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae
3227637;Bacillus;GENUS;45;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae
3228067;Pasteuria;GENUS;45;Bacteria;Firmicutes;Bacilli;Bacillales;Pasteuriaceae
3228138;Spirochaeta;GENUS;45;Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Spirochaetaceae
3228138C1;Spirochaetia;CLASS;47;Bacteria;Spirochaetae;Spirochaetia;;
3228217;Turneriella;GENUS;45;Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Leptospiraceae
3228262;Fibrobacter;GENUS;45;Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae
3228301;Gemmatimonas;GENUS;45;Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae
3228350;Pontibacter;GENUS;45;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae
3228397;Cytophaga;GENUS;45;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae
3228479;Crocinitomix;GENUS;45;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae
3228481;Fluviicola;GENUS;45;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae
3228598;Flavobacterium hydatis;SPECIES;45;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
3228645;Sphingobacterium;GENUS;45;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae
3228687;Chryseobacterium;GENUS;45;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae
3228773;Flexibacter;GENUS;45;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae
3228793;Haliscomenobacter;GENUS;45;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae
3228812;Pedobacter;GENUS;45;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae
3228826;Chitinophaga;GENUS;45;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae
3228826C1;Chitinophagia;CLASS;47;Bacteria;Bacteroidetes;Chitinophagia;;
3228831;Chitinophaga pinensis;SPECIES;45;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae
3228837;Terrimonas;GENUS;45;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae
3228843;Rhodothermus;GENUS;45;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Rhodothermaceae
3228858;Adhaeribacter;GENUS;45;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae
3228870;Emticicia;GENUS;45;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae
3228891;Niastella;GENUS;45;Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae
3228894;Dyadobacter;GENUS;45;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae
3228931;Cytophaga hutchinsonii;SPECIES;45;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae
3228980;Pirellula;GENUS;45;Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
3228981;Pirellula staleyi;SPECIES;45;Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
3228987;Isosphaera;GENUS;45;Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
3228996;Rhodopirellula;GENUS;45;Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
3228998;Gemmata;GENUS;45;Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
3228999;Gemmata obscuriglobus;SPECIES;45;Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
3229010;Acidobacterium;GENUS;45;Bacteria;Acidobacteria;;Acidobacteriales;Acidobacteriaceae
3229012;Holophaga;GENUS;45;Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae
3229014;Geothrix;GENUS;45;Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae
3229020;Opitutus;GENUS;45;Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae
3229030;Verrucomicrobium;GENUS;45;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
3229032;Prosthecobacter;GENUS;45;Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
3229040;Levilinea;GENUS;45;Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae
3229042;Caldilinea;GENUS;45;Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae
3229052;Chloroflexus;GENUS;45;Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae
3229055;Roseiflexus;GENUS;45;Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae
3232782;Genea;GENUS;31;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae
3232972;Haplophyllum;GENUS;1;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Rutaceae
3233877;Linostoma vorticella;GENUS;11;Plantae;Tracheophyta;Magnoliopsida;Malvales;Thymelaeaceae
3235;Piptocephalidaceae;FAMILY;36;Fungi;Zygomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae
3235224;Trinematidae;FAMILY;15;Chromista;Cercozoa;Imbricatea;Euglyphida;Trinematidae
3235464;Bodonidae;FAMILY;50;Protozoa;Euglenozoa;Kinetoplastea;Parabodonida;Bodonidae
3235514;Gruberellidae;FAMILY;29;Protozoa;Amoebozoa;;Schizopyrenida;Gruberellidae
3235907;Chlamydophryidae;FAMILY;15;Chromista;Cercozoa;Imbricatea;Testaceafilosida;Chlamydophryidae
3236030;Sphaeroeca;GENUS;50;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Codosigidae
3236046;Salpingoecidae;FAMILY;17;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Salpingoecidae
3236275;Heterophryidae;FAMILY;29;Chromista;Heliozoa;;Centrohelida;Heterophryidae
3236916;Vexilliferidae;FAMILY;29;Protozoa;Amoebozoa;Discosea;Dactylopodida;Vexilliferidae
3236919;Vexillifera;GENUS;28;Protozoa;Amoebozoa;Discosea;Dactylopodida;Vexilliferidae
3236919C1;Vexillifera bacillipedes;SPECIES;29;Protozoa;Amoebozoa;Discosea;Dactylopodida;Vexilliferidae
3237749;Cytophagaceae;FAMILY;45;Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae
3242;Spizellomycetaceae;FAMILY;31;Fungi;Chytridiomycota;Chytridiomycetes;Spizellomycetales;Spizellomycetaceae
3243;Sirobasidiaceae;FAMILY;31;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Sirobasidiaceae
3249165;Nordiidae;FAMILY;42;Animalia;Nematoda;Adenophorea;Dorylaimida;Nordiidae
3252752;Gamasidae;FAMILY;13;Animalia;Arthropoda;Arachnida;Mesostigmata;Gamasidae
3260;Leucosporidiaceae;FAMILY;31;Fungi;Basidiomycota;Microbotryomycetes;Leucosporidiales;Leucosporidiaceae
3266;Brachybasidiaceae;FAMILY;31;Fungi;Basidiomycota;Exobasidiomycetes;Exobasidiales;Brachybasidiaceae
3267;Entylomataceae;FAMILY;31;Fungi;Basidiomycota;Exobasidiomycetes;Entylomatales;Entylomataceae
3269;Cystobasidiaceae;FAMILY;31;Fungi;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae
327;Bryopsida;CLASS;13;Plantae;Bryophyta;Bryopsida;;
3274;Kondoaceae;FAMILY;31;Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Kondoaceae
3275;Chionosphaeraceae;FAMILY;31;Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Chionosphaeraceae
3276;Hydnodontaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae
3277;Thelephoraceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae
3278;Sebacinaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae
3279;Stereaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Russulales;Stereaceae
3279475;Nowakowskiellaceae;FAMILY;31;Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Nowakowskiellaceae
3280;Stephanosporaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Russulales;Stephanosporaceae
3281822;Didymellaceae;FAMILY;31;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymellaceae
3283231;Sphaerobolaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Geastrales;Sphaerobolaceae
3283658;Lobulomyces;GENUS;31;Fungi;Chytridiomycota;Chytridiomycetes;Lobulomycetales;Lobulomycetaceae
3283660;Lobulomyces angularis;SPECIES;31;Fungi;Chytridiomycota;Chytridiomycetes;Lobulomycetales;Lobulomycetaceae
3285708;Perkinsus;GENUS;29;Chromista;Myzozoa;Perkinsea;Perkinsida;Perkinsidae
3285828;Arachnula;GENUS;25;Protozoa;Cercozoa;Filosia;Vampyrellida;Vampyrellidae
3285828C1;Arachnula impatiens;SPECIES;25;Protozoa;Cercozoa;Filosia;Vampyrellida;Vampyrellidae
3288025;Sporocadaceae;FAMILY;31;Fungi;Ascomycota;Sordariomycetes;Xylariales;Sporocadaceae
329;Chlorophyceae;CLASS;10;Plantae;Chlorophyta;Chlorophyceae;;
3292006;Coriolaceae;FAMILY;31;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Coriolaceae
3295416;Hoehnelomycetaceae;FAMILY;31;Fungi;Basidiomycota;Atractiellomycetes;Atractiellales;Hoehnelomycetaceae
3295536;Apiotrichum porosum;SPECIES;36;Fungi;Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae
3297360;Lycoperdaceae;FAMILY;29;Protozoa;Amoebozoa;;;Lycoperdaceae
3299;Paraglomeraceae;FAMILY;31;Fungi;Glomeromycota;Glomeromycetes;Paraglomerales;Paraglomeraceae
3300;Glomeraceae;FAMILY;36;Fungi;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae
3301;Acaulosporaceae;FAMILY;31;Fungi;Glomeromycota;Glomeromycetes;Diversisporales;Acaulosporaceae
3302;Archaeosporaceae;FAMILY;31;Fungi;Glomeromycota;Glomeromycetes;Archaeosporales;Archaeosporaceae
3302920;Septochytriaceae;FAMILY;31;Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Septochytriaceae
3303;Ambisporaceae;FAMILY;31;Fungi;Glomeromycota;Glomeromycetes;Archaeosporales;Ambisporaceae
3305389;Periconiaceae;FAMILY;31;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Periconiaceae
332;Trebouxiophyceae;CLASS;13;Plantae;Chlorophyta;Trebouxiophyceae;;
3323387;Bolbitius vitellinus;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae
3335;Calliphoridae;FAMILY;13;Animalia;Arthropoda;Insecta;Diptera;Calliphoridae
337;Betaproteobacteria;CLASS;45;Bacteria;Proteobacteria;Betaproteobacteria;;
338;Deltaproteobacteria;CLASS;45;Bacteria;Proteobacteria;Deltaproteobacteria;;
3384455;Lobulomycetaceae;FAMILY;31;Fungi;Chytridiomycota;Chytridiomycetes;Lobulomycetales;Lobulomycetaceae
3384941;Chytridium polysiphoniae;SPECIES;36;Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Chytridiaceae
