;consumer_gbif_key;consumer_rank;consumer_name;interaction_type;resource_name;resource_gbif_key;resource_rank;reference;remark
812;7644213;SPECIES;Australothrix alwinae;eats;Choanozoa;97;PHYLUM;Foissner 1998;
813;7520435;SPECIES;Australothrix australis;eats;Choanozoa;97;PHYLUM;Foissner 1998;
814;8376435;SPECIES;Australothrix steineri;eats;Choanozoa;97;PHYLUM;Foissner 1998;
815;8280112;SPECIES;Bakuella edaphoni;eats;Choanozoa;97;PHYLUM;Foissner 1998;
816;7976171;SPECIES;Bakuella pampinaria;eats;Choanozoa;97;PHYLUM;Foissner 1998;
817;7932878;SPECIES;Birojimia muscorum;eats;Choanozoa;97;PHYLUM;Foissner 1998;
818;8076891;SPECIES;Birojimia terricola;eats;Choanozoa;97;PHYLUM;Foissner 1998;
819;7771896;SPECIES;Blepharisma americanum;eats;Choanozoa;97;PHYLUM;Foissner 1998;
820;8118209;SPECIES;Bresslaua vorax;eats;Choanozoa;97;PHYLUM;Foissner 1998;
821;7348345;SPECIES;Bresslaua insidiatrix;eats;Choanozoa;97;PHYLUM;Foissner 1998;
822;8006704;SPECIES;Bresslauides australis australis;eats;Choanozoa;97;PHYLUM;Foissner 1998;
823;8022899;SPECIES;Bryometopus atypicus;eats;Choanozoa;97;PHYLUM;Foissner 1998;
824;8222210;SPECIES;Bryometopus hawaiiensis;eats;Choanozoa;97;PHYLUM;Foissner 1998;
825;7589411;SPECIES;Bryometopus triquetrus;eats;Choanozoa;97;PHYLUM;Foissner 1998;
826;8312067;SPECIES;Bursaria truncatella;eats;Choanozoa;97;PHYLUM;Foissner 1998;
827;7635899;SPECIES;Colpoda atra;eats;Choanozoa;97;PHYLUM;Foissner 1998;
828;7754454;SPECIES;Colpoda colpidiopsis;eats;Choanozoa;97;PHYLUM;Foissner 1998;
829;7364894;SPECIES;Colpoda cucullus;eats;Choanozoa;97;PHYLUM;Foissner 1998;
830;7559248;SPECIES;Colpoda inflata;eats;Choanozoa;97;PHYLUM;Foissner 1998;
831;7415565;SPECIES;Colpoda magna;eats;Choanozoa;97;PHYLUM;Foissner 1998;
832;8225326;SPECIES;Condylostoma terricola;eats;Choanozoa;97;PHYLUM;Foissner 1998;
833;8380259;SPECIES;Coriplites terricola;eats;Choanozoa;97;PHYLUM;Foissner 1998;
834;7759386;SPECIES;Cyrtobymena muscorum;eats;Choanozoa;97;PHYLUM;Foissner 1998;
835;7893724;SPECIES;Cyrtohymena candens;eats;Choanozoa;97;PHYLUM;Foissner 1998;
836;7893724;SPECIES;Cyrtohymena candens;eats;Choanozoa;97;PHYLUM;Foissner 1998;
837;7640810;SPECIES;Cyrtohymena primicirrata;eats;Choanozoa;97;PHYLUM;Foissner 1998;
838;7968774;SPECIES;Cyrtohymena tetracirrata;eats;Choanozoa;97;PHYLUM;Foissner 1998;
839;7646652;SPECIES;Dileptus americanus;eats;Choanozoa;97;PHYLUM;Foissner 1998;
840;7907352;SPECIES;Dileptus conspicuus;eats;Choanozoa;97;PHYLUM;Foissner 1998;
841;7689024;SPECIES;Dileptus margaritifer;eats;Choanozoa;97;PHYLUM;Foissner 1998;
842;7542108;SPECIES;Drepanomonas revoluta;eats;Choanozoa;97;PHYLUM;Foissner 1998;
843;8367055;SPECIES;Gonostomum affine;eats;Choanozoa;97;PHYLUM;Foissner 1998;
844;7846057;SPECIES;Gonostomum kuehnelti;eats;Choanozoa;97;PHYLUM;Foissner 1998;
845;7620672;GENUS;Halteria grandin;eats;Choanozoa;97;PHYLUM;Foissner 1998;
846;8256548;SPECIES;Hemiamphisiella granulifera;eats;Choanozoa;97;PHYLUM;Foissner 1998;
847;8227189;SPECIES;Hemiamphisiella quadrinucleata;eats;Choanozoa;97;PHYLUM;Foissner 1998;
848;7477764;SPECIES;Hemiamphisiella terricola;eats;Choanozoa;97;PHYLUM;Foissner 1998;
849;7515415;SPECIES;Hemisincirra wenzeli;eats;Choanozoa;97;PHYLUM;Foissner 1998;
850;7770058;SPECIES;Holosticha bergeri;eats;Choanozoa;97;PHYLUM;Foissner 1998;
851;7876308;SPECIES;Holosticha distyla;eats;Choanozoa;97;PHYLUM;Foissner 1998;
852;7406837;SPECIES;Holosticha manca;eats;Choanozoa;97;PHYLUM;Foissner 1998;
853;7879294;SPECIES;Holosticha multistilata;eats;Choanozoa;97;PHYLUM;Foissner 1998;
854;7858582;SPECIES;Holosticha stueberi;eats;Choanozoa;97;PHYLUM;Foissner 1998;
855;7727825;SPECIES;Jaroschia sumptuosa;eats;Choanozoa;97;PHYLUM;Foissner 1998;
856;7802550;SPECIES;Kahliella simplex;eats;Choanozoa;97;PHYLUM;Foissner 1998;
857;7408216;SPECIES;Keronopsis dieckmanni;eats;Choanozoa;97;PHYLUM;Foissner 1998;
858;7580283;SPECIES;Kuehneltiella terricola;eats;Choanozoa;97;PHYLUM;Foissner 1998;
859;7566514;SPECIES;Lamtostyla abdita;eats;Choanozoa;97;PHYLUM;Foissner 1998;
860;7712450;SPECIES;Lamtostyla australis;eats;Choanozoa;97;PHYLUM;Foissner 1998;
861;7549436;SPECIES;Lamtostyla granulifera;eats;Choanozoa;97;PHYLUM;Foissner 1998;
862;8429924;SPECIES;Lamtostyla islandica;eats;Choanozoa;97;PHYLUM;Foissner 1998;
863;7378359;SPECIES;Lamtostyla kirkeniensis;eats;Choanozoa;97;PHYLUM;Foissner 1998;
864;8178931;SPECIES;Leptopharynx costatus;eats;Choanozoa;97;PHYLUM;Foissner 1998;
865;7550194;SPECIES;Metopus es;eats;Choanozoa;97;PHYLUM;Foissner 1998;
866;7583500;SPECIES;Notohymena antarctica;eats;Choanozoa;97;PHYLUM;Foissner 1998;
867;8016841;SPECIES;Notohymena rubescens;eats;Choanozoa;97;PHYLUM;Foissner 1998;
868;8106520;SPECIES;Odontochlamys alpestris;eats;Choanozoa;97;PHYLUM;Foissner 1998;
869;7625409;SPECIES;Onychodromopsis flexilis;eats;Choanozoa;97;PHYLUM;Foissner 1998;
870;7892382;SPECIES;Orthoamphisiella franzi;eats;Choanozoa;97;PHYLUM;Foissner 1998;
871;7545388;SPECIES;Orthoamphisiella grelli;eats;Choanozoa;97;PHYLUM;Foissner 1998;
872;8307873;SPECIES;Oxytricha auripunctata;eats;Choanozoa;97;PHYLUM;Foissner 1998;
873;8320870;SPECIES;Oxytricha gigantea;eats;Choanozoa;97;PHYLUM;Foissner 1998;
874;8187489;SPECIES;Oxytricha granulifera;eats;Choanozoa;97;PHYLUM;Foissner 1998;
875;8187489;SPECIES;Oxytricha granulifera;eats;Choanozoa;97;PHYLUM;Foissner 1998;
876;8296495;SPECIES;Oxytricha lanceolata;eats;Choanozoa;97;PHYLUM;Foissner 1998;
877;8282405;SPECIES;Oxytricha longigranulosa;eats;Choanozoa;97;PHYLUM;Foissner 1998;
878;7514676;SPECIES;Oxytricha nauplia;eats;Choanozoa;97;PHYLUM;Foissner 1998;
879;7687728;SPECIES;Oxytricha opisthomuscorum;eats;Choanozoa;97;PHYLUM;Foissner 1998;
880;8311950;SPECIES;Oxytricha ottowi;eats;Choanozoa;97;PHYLUM;Foissner 1998;
881;8111179;SPECIES;Oxytricha setigera;eats;Choanozoa;97;PHYLUM;Foissner 1998;
882;7551954;SPECIES;Paraholosticha muscicola;eats;Choanozoa;97;PHYLUM;Foissner 1998;
883;7454029;SPECIES;Parakahliella haideri;eats;Choanozoa;97;PHYLUM;Foissner 1998;
884;7621887;SPECIES;Paramphisiella caudata;eats;Choanozoa;97;PHYLUM;Foissner 1998;
885;7505865;SPECIES;Paraurostyla granulifera;eats;Choanozoa;97;PHYLUM;Foissner 1998;
886;8038938;SPECIES;Pattersoniella vitiphila;eats;Choanozoa;97;PHYLUM;Foissner 1998;
887;7376082;SPECIES;Pelagotrichidium tisiae;eats;Choanozoa;97;PHYLUM;Foissner 1998;
888;8144973;SPECIES;Plagiocampa caudata;eats;Choanozoa;97;PHYLUM;Foissner 1998;
889;7510368;SPECIES;Plagiocampa difficilis;eats;Choanozoa;97;PHYLUM;Foissner 1998;
890;7637408;SPECIES;Platyophrya similis;eats;Choanozoa;97;PHYLUM;Foissner 1998;
891;8058651;SPECIES;Platyophrya spumacola;eats;Choanozoa;97;PHYLUM;Foissner 1998;
892;8072867;SPECIES;Platyophrya vorax;eats;Choanozoa;97;PHYLUM;Foissner 1998;
893;7773649;SPECIES;Pleuroplites australis;eats;Choanozoa;97;PHYLUM;Foissner 1998;
894;8322605;SPECIES;Protospathidium muscicola;eats;Choanozoa;97;PHYLUM;Foissner 1998;
895;7538897;SPECIES;Pseudouroleptus procerus;eats;Choanozoa;97;PHYLUM;Foissner 1998;
896;7776664;SPECIES;Rhopalophrya elegans;eats;Choanozoa;97;PHYLUM;Foissner 1998;
897;6147376;SPECIES;Spathidium scalpriforme;eats;Choanozoa;97;PHYLUM;Foissner 1998;
898;7426047;SPECIES;Steinia platystoma;eats;Choanozoa;97;PHYLUM;Foissner 1998;
899;7815322;SPECIES;Sterkiella histriomuscorum;eats;Choanozoa;97;PHYLUM;Foissner 1998;
900;8412563;SPECIES;Sterkiella thompsoni;eats;Choanozoa;97;PHYLUM;Foissner 1998;
901;7894445;SPECIES;Stylonychia pustulata;eats;Choanozoa;97;PHYLUM;Foissner 1998;
902;8316594;SPECIES;Stylonychia stylomuscorum;eats;Choanozoa;97;PHYLUM;Foissner 1998;
903;7560112;SPECIES;Tachysoma granulifera;eats;Choanozoa;97;PHYLUM;Foissner 1998;
904;7965484;SPECIES;Telostomatella ferroi;eats;Choanozoa;97;PHYLUM;Foissner 1998;
905;7439614;SPECIES;Tricoronella pulchra;eats;Choanozoa;97;PHYLUM;Foissner 1998;
906;8199022;SPECIES;Uroleptus lepisma;eats;Choanozoa;97;PHYLUM;Foissner 1998;
907;7907886;SPECIES;Uroleptus notabilis;eats;Choanozoa;97;PHYLUM;Foissner 1998;
908;8283897;SPECIES;Uronema nigricans;eats;Choanozoa;97;PHYLUM;Foissner 1998;
909;8196207;SPECIES;Urosoma cienkowskii;eats;Choanozoa;97;PHYLUM;Foissner 1998;
910;7623590;SPECIES;Urosoma karinae;eats;Choanozoa;97;PHYLUM;Foissner 1998;
911;8298972;SPECIES;Urosomoida antarctica;eats;Choanozoa;97;PHYLUM;Foissner 1998;
912;2130185;SPECIES;Tetranychus urticae;parasiteOf;Chromolaena odorata;3087725;SPECIES;https://www.cabi.org/isc/datasheet/53366;
913;5262297;SPECIES;Phoma herbarum;parasiteOf;Chrysanthemum ;3150746;GENUS;FungalDataBase;
914;5262297;SPECIES;Phoma herbarum;parasiteOf;Chrysanthemum cinerariifolium;3118288;SPECIES;FungalDataBase;
915;5262297;SPECIES;Phoma herbarum;parasiteOf;Chrysanthemum indicum;3150814;SPECIES;FungalDataBase;
916;2130185;SPECIES;Tetranychus urticae;parasiteOf;Chrysanthemum indicum;3150814;SPECIES;https://www.cabi.org/isc/datasheet/53366;
917;5262297;SPECIES;Phoma herbarum;parasiteOf;Chrysanthemum maximum;3134162;SPECIES;FungalDataBase;
918;7589559;CLASS;Litostomatea;eats;Chrysophyceae;7073563;CLASS;;pred2 assoc au substrat
919;5262297;SPECIES;Phoma herbarum;parasiteOf;Cichorium intybus;5392252;SPECIES;FungalDataBase;
920;7384897;SPECIES;Acaryophrya collaris;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
921;7939212;SPECIES;Acineria uncinata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
922;7350821;SPECIES;Acineta flava;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
923;7738789;SPECIES;Acropisthium mutabile;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
924;7465520;SPECIES;Actinobolina vorax;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
925;7764311;SPECIES;Amphisiella magnigranulosa;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
926;8034554;SPECIES;Amphisiella polycirrata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
927;7981328;SPECIES;Amphisiella quadrinucleata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
928;7928292;SPECIES;Amphisiella raptans;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
929;7405898;SPECIES;Amphisiella vitiphila;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
930;8053161;SPECIES;Amphisiellides illuvialis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
931;8181547;SPECIES;Apoamphisiella tihanyiensis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
932;7390440;SPECIES;Apobryophyllum terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
933;7784323;SPECIES;Arcuospathidium atypicum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
934;8276304;SPECIES;Arcuospathidium cooperi;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
935;7713932;SPECIES;Arcuospathidium cultriforme;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
936;7805176;SPECIES;Arcuospathidium japonicum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
937;7995850;GENUS;Arcuospathidium lionotiforme;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
938;7995850;GENUS;Arcuospathidium rnuscorum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
939;7507923;SPECIES;Arcuospathidium vermiforme;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
940;7868482;SPECIES;Australocirrus octonucleatus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
941;8307655;SPECIES;Australocirrus oscitans;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
942;7644213;SPECIES;Australothrix alwinae;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
943;7520435;SPECIES;Australothrix australis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
944;8280112;SPECIES;Bakuella edaphoni;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
945;7976171;SPECIES;Bakuella pampinaria;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
946;7674205;SPECIES;Balantidioides bivacuolata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
947;7750523;SPECIES;Balantidioides corbifera;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
948;7747477;SPECIES;Balantidioides dragescoi;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
949;7429265;SPECIES;Bicoronella costaricana;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
950;7932878;SPECIES;Birojimia muscorum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
951;8076891;SPECIES;Birojimia terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
952;7771896;SPECIES;Blepharisma americanum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
953;8078166;SPECIES;Blepharisma ouatum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
954;8118209;SPECIES;Bresslaua vorax;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
955;7608263;SPECIES;Bresslaua sicaria;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
956;7348345;SPECIES;Bresslaua insidiatrix;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
957;8006704;SPECIES;Bresslauides australis australis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
958;7691700;SPECIES;Bresslauides discoideus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
959;7497647;SPECIES;Bresslauides terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
960;8108604;SPECIES;Bryometopus sphagni;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
961;8258099;SPECIES;Bryophyllum loxophylliforme;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
962;7983038;SPECIES;Bryophyllum tegularum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
963;8312067;SPECIES;Bursaria truncatella;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
964;7705676;SPECIES;Chilophrya terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
965;7950847;SPECIES;Cirrophrya terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
966;7415565;SPECIES;Colpoda magna;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
967;8225326;SPECIES;Condylostoma terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
968;7463820;SPECIES;Corallocolpoda grelli;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
969;8042226;SPECIES;Corallocolpoda pacifica;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
970;8380259;SPECIES;Coriplites terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
971;7653070;SPECIES;Corticocolpoda kaneshiroae;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
972;7918976;SPECIES;Cyrtobymena citrina;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
973;7759386;SPECIES;Cyrtobymena muscorum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
974;7417909;SPECIES;Cyrtohymena australis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
975;7893724;SPECIES;Cyrtohymena candens;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
976;7640810;SPECIES;Cyrtohymena primicirrata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
977;7609928;SPECIES;Cyrtohymena quadrinucleata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
978;7968774;SPECIES;Cyrtohymena tetracirrata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
979;7731136;SPECIES;Didinium nasutum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
980;7905422;SPECIES;Dileptus alpinus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
981;7646652;SPECIES;Dileptus americanus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
982;8330662;SPECIES;Dileptus anguillula;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
983;7772826;SPECIES;Dileptus binucleatus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
984;7907352;SPECIES;Dileptus conspicuus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
985;7907352;SPECIES;Dileptus conspicuus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
986;7454701;SPECIES;Dileptus costaricanus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
987;7512224;SPECIES;Dileptus edaphoni;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
988;7604006;SPECIES;Dileptus falciformis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
989;7880928;SPECIES;Dileptus gracilis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
990;7531521;SPECIES;Dileptus kahli;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
991;7689024;SPECIES;Dileptus margaritifer;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
992;8296186;SPECIES;Dileptus mucronatus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
993;8325902;SPECIES;Dileptus polyvacuolatus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
994;8111463;SPECIES;Dileptus similis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
995;7614589;SPECIES;Dileptus tenuis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
996;7806743;SPECIES;Dileptus terrenus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
997;7410447;GENUS;Dileptus visscheri;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
998;8366186;SPECIES;Enchelydium piliforme;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
999;8329652;SPECIES;Enchelydium polynucleatum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1000;8155005;SPECIES;Enchelydium terrenum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1001;7532482;SPECIES;Enchelyodon californicus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1002;7538952;SPECIES;Enchelyodon lagenula;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1003;7488033;SPECIES;Enchelyodon longinucleatus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1004;7467059;SPECIES;Enchelyodon nodosus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1005;8085759;SPECIES;Enchelyodon terrenus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1006;7577149;SPECIES;Enchelyodon tratzi;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1007;8087936;SPECIES;Enchelyomorpha vermicularis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1008;8021104;SPECIES;Enchelyotricha binucleata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1009;7511333;SPECIES;Enchelys multinucleata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1010;7821133;SPECIES;Enchelys terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1011;7498425;SPECIES;Enchelys vermiformis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1012;8233239;SPECIES;Epispathidium amphoriforme;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1013;7900557;SPECIES;Epispathidium ascendens;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1014;8173937;SPECIES;Epispathidium papilliferum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1015;7633577;SPECIES;Epispathidium regium;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1016;8423927;SPECIES;Epispathidium terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1017;8330241;SPECIES;Erniella filiformis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1018;7458170;SPECIES;Eschaneustyla brachytona;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1019;8166778;SPECIES;Frontonia depressa;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1020;8302110;SPECIES;Frontonia terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1021;8391563;SPECIES;Fuscheria lacustris;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1022;7513833;SPECIES;Fuscheria nodosa;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1023;8188416;SPECIES;Fuscheria terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1024;7949381;SPECIES;Gastrostyla dorsicirrata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1025;7436272;SPECIES;Gastrostyla muscorum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1026;8259839;SPECIES;Gastrostyla steinii;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1027;8078110;SPECIES;Hausmanniella discoidea;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1028;7737031;SPECIES;Hausmanniella patella;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1029;7477764;SPECIES;Hemiamphisiella terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1030;7933468;SPECIES;Holosticha adami;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1031;8287515;SPECIES;Holosticha australis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1032;7879294;SPECIES;Holosticha multistilata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1033;7434181;SPECIES;Holosticha muscorum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1034;7858582;SPECIES;Holosticha stueberi;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1035;7861564;SPECIES;Holosticha sylvatica;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1036;7787475;SPECIES;Holosticha tetracirrata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1037;7727825;SPECIES;Jaroschia sumptuosa;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1038;8167665;SPECIES;Kahliella acrobates;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1039;7642388;SPECIES;Kalometopia duplicata;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1040;7948573;SPECIES;Keronella gracilis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1041;7788463;SPECIES;Keronopsis alpestris;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1042;7408216;SPECIES;Keronopsis dieckmanni;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1043;8272070;SPECIES;Keronopsis helluo;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1044;7624418;SPECIES;Keronopsis tasmaniensis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1045;7596749;SPECIES;Keronopsis wetzeli;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1046;8084909;SPECIES;Krassniggia auxiliaris;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1047;7920675;SPECIES;Kuehneltiella muscicola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1048;7580283;SPECIES;Kuehneltiella terricola;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1049;7412340;SPECIES;Lagynophrya geleii;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1050;7990764;SPECIES;Lagynophrya trichocystis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1051;7712450;SPECIES;Lamtostyla australis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1052;7549436;SPECIES;Lamtostyla granulifera;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1053;7378359;SPECIES;Lamtostyla kirkeniensis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1054;8381802;SPECIES;Lamtostyla lamottei;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1055;7434749;SPECIES;Laurentiella strenua;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1056;3233877;GENUS;Linostoma vorticella;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1057;7864222;SPECIES;Litonotus crinitus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1058;8425588;SPECIES;Litonotus digitatus;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1059;7790130;SPECIES;Litonotus muscorum;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1060;7443891;SPECIES;Metacineta micraster;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1061;8425237;SPECIES;Metacineta mystacina;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1062;7459052;SPECIES;Monodinium balbiani;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1063;7583500;SPECIES;Notohymena antarctica;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
1064;7625409;SPECIES;Onychodromopsis flexilis;eats;Ciliophora;7765738;PHYLUM;Foissner 1998;
